similem si negas tibi me esse , certe simile est hoc rostro tuo .	similis si nego tu ego sum , certus similis sum hic rostrum tuus .	ACC;ADJ;MASC;SG CONJ 2;ACT;FIN;IND;PRS;SG;V DAT;MASC;PRO;SG ACC;MASC;PRO;SG ACT;NFIN;PRS;V _ ADV ADJ;NEUT;NOM;SG 3;ACT;FIN;IND;PRS;SG;V NEUT;NOM;PRO;SG DAT;N;NEUT;SG DAT;NEUT;PRO;SG _
tum magis armenias cupies accedere tigris et magis infernae vincula nosse rotae , quam pueri totiens arcum sentire medullis et nihil iratae posse negare tuae .	tum magnus armenius cupio accedo tigris et magnus infernus vinculum nosco rota , quam puer totiens arcus sentio medulla et nihil irascor possum nego tuus .	ADV ADV;CMPR ACC;ADJ;FEM;PL 2;ACT;FIN;FUT;IND;SG;V ACT;NFIN;PRS;V ACC;FEM;N;PL CONJ ADV;CMPR ADJ;FEM;GEN;SG ACC;N;NEUT;PL ACT;NFIN;PFV;PST;V FEM;GEN;N;SG _ CONJ GEN;MASC;N;SG ADV ACC;MASC;N;SG ACT;NFIN;PRS;V AT+ABL;FEM;N;PL CONJ N;NEUT;SG ACT;DAT;FEM;PFV;PST;SG;V;V.PTCP ACT;NFIN;PRS;V ACT;NFIN;PRS;V DAT;FEM;PRO;SG _
numquam est fidelis cum potente societas :	numquam sum fidelis cum potens societas :	ADV 3;ACT;FIN;IND;PRS;SG;V ADJ;FEM;NOM;SG ADP ADJ;AT+ABL;MASC;SG FEM;N;NOM;SG _
et dixit mihi angelus :	et dico ego angelus :	CONJ 3;ACT;FIN;IND;PFV;PST;SG;V DAT;MASC;PRO;SG MASC;N;NOM;SG _
hac derideri fabula merito potest , qui sine virtute vanas exercet minas .	hic derideo fabula mereo possum , qui sine virtus vanus exerceo minae .	AT+ABL;FEM;PRO;SG NFIN;PASS;PRS;V AT+ABL;FEM;N;SG ADV 3;ACT;FIN;IND;PRS;SG;V _ MASC;NOM;PRO;SG ADP AT+ABL;FEM;N;SG ACC;ADJ;FEM;PL 3;ACT;FIN;IND;PRS;SG;V ACC;FEM;N;PL _
uouit et magnos ludos ioui optimo maximo , si res p. in meliorem statum uertisset :	voveo et magnus ludus juppiter bonus magnus , si res publicus in bonus status verto :	3;ACT;FIN;IND;PFV;PST;SG;V CONJ ACC;ADJ;MASC;PL ACC;MASC;N;PL DAT;MASC;N;SG ADJ;DAT;MASC;RL;SG ADJ;DAT;MASC;RL;SG _ CONJ FEM;N;NOM;SG ADJ;FEM;NOM;SG ADP ACC;ADJ;CMPR;MASC;SG ACC;MASC;N;SG 3;ACT;FIN;PST+PRF;SBJV;SG;V _
recte , venies sub dentem :	rectus , venio sub dens :	ADV _ 2;ACT;FIN;FUT;IND;SG;V ADP ACC;MASC;N;SG _
quibus diebus custodes in urbe disposuit , ne raritate remanentium grassatoribus obnoxia esset .	qui dies custos in urbs dispono , ne raritas remaneo grassator obnoxius sum .	AT+ABL;MASC;PL;PRO AT+ABL;MASC;N;PL ACC;MASC;N;PL ADP AT+ABL;FEM;N;SG 3;ACT;FIN;IND;PFV;PST;SG;V _ CONJ AT+ABL;FEM;N;SG GEN;MASC;PL;PRS;V;V.PTCP DAT;MASC;N;PL ADJ;FEM;NOM;SG 3;ACT;FIN;IPFV;PST;SBJV;SG;V _
curris , stupes , satagis , tanquam mus in matella .	curro , stupeo , satago , tamquam mus in matella .	2;ACT;FIN;IND;PRS;SG;V _ 2;ACT;FIN;IND;PRS;SG;V _ 2;ACT;FIN;IND;PRS;SG;V _ ADV MASC;N;NOM;SG ADP AT+ABL;FEM;N;SG _
praeterea se missum a m . crasso , qui catilinae nuntiaret , ne eum lentulus et cethegus que alii ex coniuratione deprehensi terrerent , que eo magis properaret ad urbem adcedere , quo et ceterorum animos reficeret et illi facilius e periculo eriperentur .	praeterea sui mitto ab m . crassus , qui catilina nuntio , ne is lentulus et cethegus que alius ex conjuratio deprehendo terreo , que eo magis propero ad urbs accedo , quo et ceterus animus reficio et ille facilis ex periculum eripio .	ADV ACC;MASC;PRO;SG ACC;MASC;PASS;PFV;PST;SG;V;V.PTCP ADP AT+ABL;MASC;N;SG _ AT+ABL;MASC;N;SG _ CONJ DAT;MASC;N;SG 3;ACT;FIN;IPFV;PST;SBJV;SG;V _ CONJ ACC;MASC;PRO;SG MASC;N;NOM;SG CONJ MASC;N;NOM;SG CONJ ADJ;MASC;NOM;PL ADP AT+ABL;FEM;N;SG MASC;NOM;PASS;PFV;PL;PST;V;V.PTCP 3;ACT;FIN;IPFV;PL;PST;SBJV;V _ CONJ ADV ADV 3;ACT;FIN;IPFV;PST;SBJV;SG;V ADP ACC;FEM;N;SG _ _ ADV CONJ GEN;MASC;N;PL ACC;MASC;N;PL 3;ACT;FIN;IPFV;PST;SBJV;SG;V CONJ MASC;NOM;PL;PRO ADV ADP AT+ABL;N;NEUT;SG 3;ACT;FIN;IPFV;PL;PST;SBJV;V _
credo et rei publicae curam subisse , frustra a nerone translatae si apud othonem relinqueretur .	credo et res publicus cura subeo , frustra ab nero transfero si apud otho relinquo .	1;ACT;FIN;IND;PRS;SG;V CONJ FEM;GEN;N;SG ADJ;FEM;GEN;SG ACC;FEM;N;SG ACT;NFIN;PFV;PST;V _ ADV ADP AT+ABL;MASC;N;SG FEM;GEN;PASS;PFV;PST;SG;V;V.PTCP CONJ ADP ACC;MASC;N;SG 3;FIN;IPFV;PASS;PST;SBJV;SG;V _
ad summam , parum illi bona lana nascebatur ;	ad summa , parum ille bonus lana nascor ;	ADP ACC;FEM;N;SG _ ADV DAT;MASC;PRO;SG ADJ;FEM;NOM;SG FEM;N;NOM;SG 3;FIN;IND;IPFV;PASS;PST;SG;V _
sic sine labore venter impletur meus .	sic sine labor venter impleo meus .	ADV ADP AT+ABL;MASC;N;SG MASC;N;NOM;SG 3;FIN;IND;PASS;PRS;SG;V MASC;NOM;PRO;SG _
praetermitto ruinas fortunarum tuarum quas omnis proximis idibus tibi impendere senties :	praetermitto ruina fortuna tuus qui omnis proximus idus tu impendeo sentio :	1;ACT;FIN;IND;PRS;SG;V ACC;FEM;N;PL FEM;GEN;N;PL FEM;GEN;PL;PRO ACC;FEM;PL;PRO ACC;ADJ;FEM;PL ADJ;AT+ABL;FEM;PL AT+ABL;FEM;N;PL DAT;MASC;PRO;SG ACT;NFIN;PRS;V 2;ACT;FIN;FUT;IND;SG;V _
vix feram sermones hominum , si id feceris , vix molem istius invidiae , si in exsilium iussu consulis iveris , sustinebo .	vix fero sermo homo , si is facio , vix moles iste invidia , si in exsilium jussus consul eo , sustineo .	ADV 1;ACT;FIN;FUT;IND;SG;V ACC;MASC;N;PL GEN;MASC;N;PL _ CONJ ACC;NEUT;PRO;SG 2;ACT;FIN;FUT;IND;PFV;SG;V _ ADV ACC;FEM;N;SG FEM;GEN;PRO;SG FEM;GEN;N;SG _ CONJ ADP ACC;N;NEUT;SG AT+ABL;MASC;N;SG GEN;MASC;N;SG 2;ACT;FIN;FUT;IND;PFV;SG;V _ 1;ACT;FIN;FUT;IND;SG;V _
non satis est ullo tempore longus amor .	non satis sum ullus tempus longus amor .	ADV ADV 3;ACT;FIN;IND;PRS;SG;V ADJ;AT+ABL;NEUT;SG AT+ABL;N;NEUT;SG ADJ;MASC;NOM;SG MASC;N;NOM;SG _
non ego nunc tristis vereor , mea cynthia , manis , nec moror extremo debita fata rogo ;	non ego nunc tristis vereor , meus cynthia , manes , neque moror exter debeo fatum rogus ;	ADV MASC;NOM;PRO;SG ADV ACC;ADJ;MASC;PL 1;ACT;FIN;IND;PRS;SG;V _ FEM;PRO;SG;VOC FEM;N;SG;VOC _ ACC;MASC;N;PL _ CONJ 1;ACT;FIN;IND;PRS;SG;V ADJ;DAT;MASC;RL;SG ACC;NEUT;PASS;PFV;PL;PST;V;V.PTCP ACC;N;NEUT;PL DAT;MASC;N;SG _
cum ergo auferretur , ad caput eius symphoniacus cum minimis tibiis accessit et tanquam in aurem aliquid secreto diceret , toto itinere cantavit .	cum ergo aufero , ad caput is symphoniacus cum parvus tibia accedo et tamquam in auris aliquis secretum dico , totus iter canto .	CONJ ADV 3;IPFV;PASS;PST;SG;V _ ADP ACC;N;NEUT;SG GEN;MASC;PRO;SG ADJ;MASC;NOM;SG CONJ ADJ;AT+ABL;FEM;PL AT+ABL;FEM;N;PL 3;ACT;FIN;IND;PFV;PST;SG;V CONJ ADV ADP ACC;FEM;N;SG ACC;NEUT;PRO;SG ADV 3;ACT;FIN;IPFV;PST;SBJV;SG;V _ ADJ;AT+ABL;NEUT;SG AT+ABL;N;NEUT;SG 3;ACT;FIN;IND;PFV;PST;SG;V _
et titus noster magnum animum habet et est ealdicerebrius :	et titus noster magnus animus habeo et sum caldicerebrius :	CONJ MASC;N;NOM;SG ADJ;MASC;NOM;SG ACC;ADJ;MASC;SG ACC;MASC;N;SG 3;ACT;FIN;IND;PRS;SG;V CONJ 3;ACT;FIN;IND;PRS;SG;V ADJ;MASC;NOM;SG _
homines scelestos et factiosos , qui seditionibus rem publicam exagitaverant , merito necatos aiebant .	homo scelestus et factiosus , qui seditio res publicus exagito , meritum neco aio .	ACC;MASC;N;PL ACC;ADJ;MASC;PL CONJ ACC;ADJ;MASC;PL _ MASC;NOM;PL;PRO AT+ABL;FEM;N;PL ACC;FEM;N;SG ACC;ADJ;FEM;SG 3;ACT;FIN;IND;PL;PST+PRF;V _ AT+ABL;N;NEUT;SG ACC;MASC;PASS;PFV;PL;PST;V;V.PTCP 3;ACT;FIN;IND;IPFV;PL;PST;V _
c ne caelo contenta suo est iovis ira , sed illum caeruleus frater iuvat auxiliaribus undis .	que ne caelum contineo suus sum iuppiter ira , sed ille caeruleus frater juvo auxiliaris unda .	_ ADV AT+ABL;N;NEUT;SG FEM;NOM;PASS;PFV;PST;SG;V;V.PTCP ADJ;AT+ABL;NEUT;SG 3;ACT;FIN;IND;PRS;SG;V GEN;MASC;N;SG FEM;N;NOM;SG _ CONJ ACC;MASC;PRO;SG ADJ;MASC;NOM;SG MASC;N;NOM;SG 3;ACT;FIN;IND;PRS;SG;V ADJ;AT+ABL;FEM;PL AT+ABL;FEM;N;PL _
et audivi aliam vocem de caelo dicentem :	et audio alius vox de caelum dico :	CONJ 1;ACT;FIN;IND;PFV;PST;SG;V ACC;ADJ;FEM;SG ACC;FEM;N;SG ADP AT+ABL;N;NEUT;SG ACC;ACT;FEM;PRS;SG;V;V.PTCP _
alteras feci maiores et meliores et feliciores , ut nemo non me virum fortem diceret .	alter facio magnus et bonus et felix , ut nemo non ego vir fortis dico .	ACC;ADJ;FEM;PL 1;ACT;FIN;IND;PFV;PST;SG;V ACC;ADJ;CMPR;FEM;PL CONJ ACC;ADJ;CMPR;FEM;PL CONJ ACC;ADJ;CMPR;FEM;PL _ CONJ MASC;N;NOM;SG ADV ACC;MASC;PRO;SG ACC;MASC;N;SG ACC;ADJ;MASC;SG 3;ACT;FIN;IPFV;PST;SBJV;SG;V _
hic audacter stricto gladio extra ostium procucurrit , involuta sinistra manu curiose , et mulierem tanquam hoc loco salvum sit , quod tangomediam traiecit .	hic audacter stringo gladium extra ostium procurro , involvo sinistra manus curiosus , et mulier tamquam hic locus salvus sum , qui tango transjacio .	MASC;NOM;PRO;SG ADV AT+ABL;NEUT;PASS;PFV;PST;SG;V;V.PTCP AT+ABL;N;NEUT;SG ADP ACC;N;NEUT;SG 3;ACT;FIN;IND;PFV;PST;SG;V _ AT+ABL;FEM;PASS;PFV;PST;SG;V;V.PTCP AT+ABL;FEM;N;SG AT+ABL;FEM;N;SG ADV _ CONJ ACC;FEM;N;SG ADV AT+ABL;MASC;PRO;SG AT+ABL;MASC;N;SG ACC;ADJ;MASC;SG 3;ACT;FIN;PRS;SBJV;SG;V _ ACC;NEUT;PRO;SG 1;ACT;FIN;IND;PRS;SG;V 3;ACT;FIN;IND;PFV;PST;SG;V _
et inhabitantes terram gaudebunt super illis et iucundabuntur et munera mittent invicem quoniam hii duo prophetae cruciaverunt eos qui inhabitant super terram .	et inhabito terra gaudeo super ille et jucundo et munus mitto invicem quoniam hic duo propheta crucio is qui inhabito super terra .	CONJ ACT;MASC;NOM;PL;PRS;V;V.PTCP ACC;FEM;N;SG 3;ACT;FIN;FUT;IND;PL;V ADP AT+ABL;MASC;PL;PRO CONJ 3;FIN;FUT;IND;PASS;PL;V CONJ ACC;N;NEUT;PL 3;ACT;FIN;FUT;IND;PL;V ADV CONJ MASC;NOM;PL;PRO ADJ;MASC;NOM;PL MASC;N;NOM;PL 3;ACT;FIN;IND;PFV;PL;PST;V ACC;MASC;PL;PRO MASC;NOM;PL;PRO 3;ACT;FIN;IND;PL;PRS;V ADP ACC;FEM;N;SG _
ita tibi videtur , fulcipedia ?	ita tu video , fulcipedia ?	ADV DAT;FEM;PRO;SG 3;FIN;IND;PASS;PRS;SG;V _ FEM;N;SG;VOC _
et mundum frigus habuimus .	et mundus frigus habeo .	CONJ ACC;ADJ;NEUT;SG ACC;N;NEUT;SG 1;ACT;FIN;IND;PFV;PL;PST;V _
laudamus urbanitatem mathematici ;	laudo urbanitas mathematicus ;	1;ACT;FIN;IND;PL;PRS;V ACC;FEM;N;SG GEN;MASC;N;SG _
tu viperam sub ala nutricas ' et , quod vobis non dixerim , et nunc mi restare vitae annos triginta et menses quattuor et dies duos .	tu vipera sub ala nurtico ' et , qui tu non dico , et nunc ego resto vita annus triginta et mensis quattuor et dies duo .	MASC;NOM;PRO;SG ACC;FEM;N;SG ADP AT+ABL;FEM;N;SG 2;ACT;FIN;IND;PRS;SG _ CONJ _ ACC;NEUT;PRO;SG DAT;MASC;PL;PRO ADV 1;ACT;FIN;PFV;PST;SBJV;SG;V _ ADV ADV DAT;MASC;PRO;SG ACT;NFIN;PRS;V FEM;GEN;N;SG ACC;MASC;N;PL NUM CONJ ACC;MASC;N;PL NUM CONJ ACC;MASC;N;PL ACC;ADJ;MASC;PL _
ergo omnes magno circum clamore fremebant , praecipue pius aeneas .	ergo omnis magnus circum clamor fremo , praecipuus pius aeneas .	ADV ADJ;MASC;NOM;PL ADJ;AT+ABL;MASC;SG ADV AT+ABL;MASC;N;SG 3;ACT;FIN;IND;IPFV;PL;PST;V _ ADV ADJ;MASC;NOM;SG MASC;N;NOM;SG _
paucis post kalendas ianuarias diebus pompei propinqui procuratoris e belgica litterae adferuntur , superioris germaniae legiones rupta sacramenti reverentia imperatorem alium flagitare et senatui ac populo romano arbitrium eligendi permittere quo seditio mollius acciperetur .	paucus post kalendae januarius dies pompejus propinquus procurator ex belgicus littera affero , superus germania legio rumpo sacramentum reverentia imperator alius flagito et senatus atque populus romanus arbitrium eligo permitto quo seditio mollis accipio .	ADJ;AT+ABL;MASC;PL ADP ACC;FEM;N;PL ACC;ADJ;FEM;PL AT+ABL;MASC;N;PL GEN;MASC;N;SG GEN;MASC;N;SG GEN;MASC;N;SG ADP ADJ;AT+ABL;FEM;SG FEM;N;NOM;PL 3;FIN;IND;PASS;PL;PRS;V _ ADJ;CMPR;FEM;GEN;SG FEM;GEN;N;SG ACC;FEM;N;PL AT+ABL;FEM;PASS;PFV;PST;SG;V;V.PTCP GEN;N;NEUT;SG AT+ABL;FEM;N;SG ACC;MASC;N;SG ACC;ADJ;MASC;SG ACT;NFIN;PRS;V CONJ DAT;MASC;N;SG CONJ DAT;MASC;N;SG ADJ;DAT;MASC;SG ACC;N;NEUT;SG GEN;V;V.CVB ACT;NFIN;PRS;V ADV FEM;N;NOM;SG ADV;CMPR 3;FIN;IPFV;PASS;PST;SBJV;SG;V _
nolite existumare maiores nostros armis rem publicam ex parva magnam fecisse .	nolo existimo majores noster arma res publicus ex parvus magnus facio .	2;ACT;FIN;IMP;PL;PRS;V ACT;NFIN;PRS;V ACC;MASC;N;PL ACC;ADJ;MASC;PL AT+ABL;N;NEUT;PL ACC;FEM;N;SG ACC;ADJ;FEM;SG ADP ADJ;AT+ABL;FEM;SG ACC;ADJ;FEM;SG ACT;NFIN;PFV;PST;V _
in medio autem caespes cum herbis excisus favum sustinebat .	in medius autem caespes cum herba excido favus sustineo .	ADP AT+ABL;MASC;N;SG CONJ MASC;N;NOM;SG ADP AT+ABL;FEM;N;PL MASC;NOM;PASS;PFV;PST;SG;V;V.PTCP ACC;MASC;N;SG 3;ACT;FIN;IND;IPFV;PST;SG;V _
triumuiratum rei p. constituendae per decem annos administrauit ;	triumviratus res publicus constituo per decem annus administro ;	ACC;MASC;N;SG FEM;GEN;N;SG ADJ;FEM;GEN;SG FEM;GEN;SG;V;V.CVB ADP NUM ACC;MASC;N;PL 3;ACT;FIN;IND;PFV;PST;SG;V _
vel pace vel bello clarum fieri licet ;	vel pax vel bellum clarus fio licet ;	CONJ AT+ABL;FEM;N;SG CONJ AT+ABL;N;NEUT;SG ADJ;NEUT;NOM;SG NFIN;PASS;PRS;V 3;ACT;FIN;IND;PRS;SG;V _
itaque quisquis nascitur illo signo , multa pecora habet , multum lanae , caput praeterea durum , frontem expudoratam , cornum acutum .	ita quisquis nascor ille signum , multus pecus habeo , multus lana , caput praeterea durus , frons expudoro , cornum acutus .	ADV MASC;NOM;PRO;SG 3;FIN;IND;PASS;PRS;SG;V AT+ABL;NEUT;PRO;SG AT+ABL;N;NEUT;SG _ ACC;ADJ;NEUT;PL ACC;N;NEUT;PL 3;ACT;FIN;IND;PRS;SG;V _ ACC;ADJ;MASC;SG FEM;GEN;N;SG _ ACC;N;NEUT;SG ADV ACC;ADJ;NEUT;SG _ ACC;FEM;N;SG ACC;ADJ;FEM;SG CONJ ACC;N;NEUT;SG ACC;ADJ;NEUT;SG _
ubi socordiae te atque ignaviae tradideris , nequiquam deos inplores :	ubi socordia tu atque ignavia trado , nequiquam deus inploro :	CONJ DAT;FEM;N;SG ACC;MASC;PRO;SG CONJ DAT;FEM;N;SG 2;ACT;FIN;PFV;PST;SBJV;SG;V _ ADV ACC;MASC;N;PL 2;ACT;FIN;PRS;SBJV;SG;V _
an invidiam posteritatis times ?	an invidia posteritas timeo ?	CONJ ACC;FEM;N;SG FEM;GEN;N;SG 2;ACT;FIN;IND;PRS;SG;V _
exegit etiam , ut quotiens consulatus sibi daretur , binos pro singulis collegas haberet , nec optinuit , reclamantibus cunctis satis maiestatem eius imminui , quod honorem eum non solus sed cum altero gereret .	exigo etiam , ut quotiens consulatus sui do , bini pro singuli collega habeo , neque obtineo , reclamo cunctus satis majestas is imminuo , quod honor is non solus sed cum alter gero .	3;ACT;FIN;IND;PFV;PST;SG;V CONJ _ CONJ ADV MASC;N;NOM;SG DAT;MASC;PRO;SG 3;FIN;IPFV;PASS;PST;SBJV;SG;V _ ACC;MASC;NUM;PL ADP AT+ABL;MASC;NUM;PL ACC;MASC;N;PL 3;ACT;FIN;IPFV;PST;SBJV;SG;V _ CONJ 3;ACT;FIN;IND;PFV;PST;SG;V _ AT+ABL;MASC;PL;PRS;V;V.PTCP ADJ;AT+ABL;MASC;PL ADV ACC;FEM;N;SG GEN;MASC;PRO;SG NFIN;PASS;PRS;V _ CONJ ACC;MASC;N;SG ACC;MASC;PRO;SG ADV ADJ;MASC;NOM;SG CONJ ADP ADJ;AT+ABL;MASC;SG 3;ACT;FIN;IPFV;PST;SBJV;SG;V _
demonstrabo iter :	demonstro iter :	1;ACT;FIN;FUT;IND;SG;V ACC;N;NEUT;SG _
sic quoque fallebat .	sic quoque fallo .	ADV ADV 3;ACT;FIN;IND;IPFV;PST;SG;V _
unum oro .	unus oro .	ACC;NEUT;NUM;SG 1;ACT;FIN;IND;PRS;SG;V _
aetatis mediae quendam mulier non rudis tenebat annos celans elegantia , animos que eiusdem pulchra iuvenis ceperat .	aetas medius quidam mulier non rudis teneo annus celo elegantia , animus que idem pulcher juvenis capio .	FEM;GEN;N;SG ADJ;FEM;GEN;SG ACC;MASC;PRO;SG FEM;N;NOM;SG ADV ADJ;FEM;NOM;SG 3;ACT;FIN;IND;IPFV;PST;SG;V ACC;MASC;N;PL FEM;NOM;PRS;SG;V;V.PTCP AT+ABL;FEM;N;SG _ ACC;MASC;N;PL CONJ GEN;MASC;PRO;SG ADJ;FEM;NOM;SG ADJ;FEM;NOM;SG 3;ACT;FIN;IND;PST+PRF;SG;V _
et dicit mihi :	et dico ego :	CONJ 3;ACT;FIN;IND;PRS;SG;V DAT;MASC;PRO;SG _
mortem omnibus ex natura aequalem oblivione apud posteros vel gloria distingui ;	mors omnis ex natura aequalis oblivio apud posterus vel gloria distinguo ;	ACC;FEM;N;SG ADJ;DAT;MASC;PL ADP AT+ABL;FEM;N;SG ACC;ADJ;FEM;SG AT+ABL;FEM;N;SG ADP ACC;ADJ;MASC;PL CONJ AT+ABL;FEM;N;SG NFIN;PASS;PRS;V _
et merito , quoniam potui fugisse puellam , nunc ego desertas alloquor alcyonas .	et mereo , quoniam possum fugio puella , nunc ego desero alloquor alcyone .	CONJ ADV _ CONJ 1;ACT;FIN;IND;PFV;PST;SG;V ACT;NFIN;PFV;PST;V ACC;FEM;N;SG _ ADV MASC;NOM;PRO;SG ACC;FEM;PASS;PFV;PL;PST;V;V.PTCP 1;ACT;FIN;IND;PRS;SG;V ACC;FEM;N;PL _
et ceciderunt seniores viginti quattuor et quattuor animalia et adoraverunt deum sedentem super thronum dicentes :	et cado senex viginti quattuor et quattuor animal et adoro deus sedeo super thronus dico :	CONJ 3;ACT;FIN;IND;PFV;PL;PST;V MASC;N;NOM;PL NUM NUM CONJ NUM N;NEUT;NOM;PL CONJ 3;ACT;FIN;IND;PFV;PL;PST;V ACC;MASC;N;SG ACC;ACT;MASC;PRS;SG;V;V.PTCP ADP ACC;MASC;N;SG ACT;MASC;NOM;PL;PRS;V;V.PTCP _
in aperto loco secundum flumen paucae stationes equitum videbantur .	in aperio locus secundum flumen paucus statio eques video .	ADP AT+ABL;MASC;PASS;PFV;PST;SG;V;V.PTCP AT+ABL;MASC;N;SG ADP ACC;N;NEUT;SG ADJ;FEM;NOM;PL FEM;N;NOM;PL GEN;MASC;N;PL 3;FIN;IND;IPFV;PASS;PL;PST;V _
intra eas silvas hostes in occulto sese continebant ;	intra is silva hostis in occulo sui contineo ;	ADP ACC;FEM;PL;PRO ACC;FEM;N;PL MASC;N;NOM;PL ADP AT+ABL;NEUT;PASS;PFV;PST;SG;V;V.PTCP ACC;MASC;PL;PRO 3;ACT;FIN;IND;IPFV;PL;PST;V _
postridie eius diei refractis portis , cum iam defenderet nemo , atque intromissis militibus nostris , sectionem eius oppidi universam caesar vendidit .	postridie is dies refringo porta , cum jam defendo nemo , atque intromitto miles noster , sectio is oppidum universus caesar vendo .	ADV GEN;MASC;PRO;SG GEN;MASC;N;SG AT+ABL;FEM;PASS;PFV;PL;PST;V;V.PTCP AT+ABL;FEM;N;PL _ CONJ ADV 3;ACT;FIN;IPFV;PST;SBJV;SG;V MASC;N;NOM;SG _ CONJ AT+ABL;MASC;PASS;PFV;PL;PST;V;V.PTCP AT+ABL;MASC;N;PL AT+ABL;MASC;PL;PRO _ ACC;FEM;N;SG GEN;NEUT;PRO;SG GEN;N;NEUT;SG ACC;ADJ;FEM;SG MASC;N;NOM;SG 3;ACT;FIN;IND;PFV;PST;SG;V _
ipse praesidiis dispositis lentulum in carcerem deducit ;	ipse praesidium dispono lentulus in carcer deduco ;	MASC;NOM;PRO;SG AT+ABL;N;NEUT;PL AT+ABL;NEUT;PASS;PFV;PL;PST;V;V.PTCP ACC;MASC;N;SG ADP ACC;MASC;N;SG 3;ACT;FIN;IND;PRS;SG;V _
ecquis in extremo restat amore locus ?	ecquis in exter resto amor locus ?	MASC;NOM;PRO;SG ADP ADJ;AT+ABL;MASC;RL;SG 3;ACT;FIN;IND;PRS;SG;V AT+ABL;MASC;N;SG MASC;N;NOM;SG _
o utinam talis perducas , improbe , noctes , me miseram qualis semper habere iubes !	o utinam talis perduco , improbus , nox , ego miser qualis semper habeo jubeo !	INTJ ADV ACC;ADJ;FEM;PL 2;ACT;FIN;PRS;SBJV;SG;V _ ADJ;MASC;SG;VOC _ ACC;FEM;N;PL _ ACC;FEM;PRO;SG ACC;ADJ;FEM;SG ACC;ADJ;FEM;PL ADV ACT;NFIN;PRS;V 2;ACT;FIN;IND;PRS;SG;V _
non mehercules soleo cito fervere , sed in molle carne vermes nascuntur .	non hercules soleo cito fervo , sed in mollis carnis vermis nascor .	ADV INTJ 1;ACT;FIN;IND;PRS;SG;V ADV ACT;NFIN;PRS;V _ CONJ ADP ADJ;AT+ABL;FEM;SG AT+ABL;FEM;N;SG MASC;N;NOM;PL 3;FIN;IND;PASS;PL;PRS;V _
sed nisi monstraro quid sit faciendum tibi , gravi nequiquam te lassabit pondere .	sed nisi monstro quis sum facio tu , gravis nequiquam tu lasso pondus .	CONJ CONJ 1;ACT;FIN;FUT;IND;PFV;SG;V NEUT;NOM;PRO;SG 3;ACT;FIN;PRS;SBJV;SG;V NEUT;NOM;SG;V;V.CVB DAT;FEM;PRO;SG _ ADJ;AT+ABL;NEUT;SG ADV ACC;FEM;PRO;SG 3;ACT;FIN;FUT;IND;SG;V AT+ABL;N;NEUT;SG _
uterque causam cum perorassent suam , dixisse fertur simius sententiam :	uterque causa cum peroro suus , dico fero simius sententia :	MASC;NOM;PRO;SG ACC;FEM;N;SG CONJ 3;ACT;FIN;PL;PST+PRF;SBJV;V ACC;FEM;PRO;SG _ ACT;NFIN;PFV;PST;V 3;FIN;IND;PASS;PRS;SG;V MASC;N;NOM;SG ACC;FEM;N;SG _
hic iurata manet !	hic juro maneo !	ADV FEM;NOM;PASS;PFV;PST;SG;V;V.PTCP 3;ACT;FIN;IND;PRS;SG;V _
et nunc spero me sic vivere , ut nemini iocus sim .	et nunc spero ego sic vivo , ut nemo jocus sum .	CONJ ADV 1;ACT;FIN;IND;PRS;SG;V ACC;MASC;PRO;SG ADV ACT;NFIN;PRS;V _ CONJ DAT;MASC;N;SG MASC;N;NOM;SG 1;ACT;FIN;PRS;SBJV;SG;V _
pascentes illae tantum prodire volando , quantum acie possent oculi servare sequentum .	pasco ille tantus prodeo volo , quantus acies possum oculus servo sequor .	ACT;FEM;NOM;PL;PRS;V;V.PTCP FEM;NOM;PL;PRO ADV ACT;NFIN;PRS;V AT+ABL;V;V.MSDR _ ADV AT+ABL;FEM;N;SG 3;ACT;FIN;IPFV;PL;PST;SBJV;V MASC;N;NOM;PL ACT;NFIN;PRS;V ACT;GEN;MASC;PL;PRS;V;V.PTCP _
nescit quid faciat , crucis offla , corvorum cibaria .	nescio quis facio , crux offula , corvus cibaria .	3;ACT;FIN;IND;PRS;SG;V ACC;NEUT;PRO;SG 3;ACT;FIN;PRS;SBJV;SG;V _ GEN;MASC;N;SG FEM;N;NOM;SG _ GEN;MASC;N;PL N;NEUT;NOM;PL _
