við tíðini settust nógvir norðbúgvar í grønlandi .	við tíð seta nógvur norðbúgvi í grønland .	ADP DAT;DEF;FEM;N;SG IND;PASS;PL;PST;V ADJ;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL ADP DAT;INDF;NEUT;PROPN;SG _
skapaðu .	skapa .	IND;PL;PST;V _
landslutahøvuðsstaður er rennes .	landsluturhøvuðsstaður vera rennes .	INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V NOM;PROPN;SG _
røktarheim er bygt á mørkini við plássi fyri 32 búfólkum .	røktarheim vera byggja á mørk við pláss fyri 32 búfólk .	INDF;N;NEUT;NOM;SG 3;IND;PRS;SG;V V;V.CVB ADP DAT;DEF;FEM;N;SG ADP DAT;INDF;N;NEUT;SG ADP DAT;NUM DAT;INDF;N;NEUT;PL _
tá eru tey ikki til so stóran ampa fyri fólkið , sum býr í keypmannahavn .	tá vera tað ikki til so stórur ampi fyri fólk , sum búgva í keypmannahavn .	ADV IND;PL;PRS;V 3;NOM;PL;PRO ADV ADP ADV ACC;ADJ;INDF;MASC;SG ACC;INDF;MASC;N;SG ADP ACC;DEF;N;NEUT;SG _ PRO 3;IND;PRS;SG;V ADP DAT;FEM;INDF;PROPN;SG _
sjey oyggjar eru í landinum .	sjey oyggj vera í land .	NUM FEM;INDF;N;NOM;PL IND;PL;PRS;V ADP DAT;DEF;N;NEUT;SG _
kumpassin vísir so allir ættirnar .	kumpass vísa so allur ætt .	DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V ADV DET;INDF;MASC;NOM;PL DEF;FEM;N;NOM;PL _
denver : denver er býur í colorado .	denver : denver vera býur í colorado .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG ADP ACC;PROPN;SG _
bóndagarðurin gjørdist ein mentanarligur miðdepil í bygdini .	bóndagarður gera ein mentanarligur miðdepil í bygd .	DEF;MASC;N;NOM;SG IND;PASS;PST;SG;V DET;MASC;NOM;SG ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP DAT;DEF;FEM;N;SG _
kvinnurnar eru yvir 18 ár .	kvinna vera yvir 18 ár .	DEF;FEM;N;NOM;PL IND;PL;PRS;V ADP DAT;NUM DAT;FEM;INDF;N;SG _
skøkjulevnaður er ólógligur í norra .	skøkjulevnaður vera ólógligur í norra .	INDF;N;NEUT;NOM;SG 3;IND;PRS;SG;V ADJ;INDF;MASC;NOM;SG ADP NOM;PROPN;SG _
herurin í burma traðkaði til og forbjóðaði henni at taka við valdið .	herur í burma traðka til og forbjóða hon at taka við vald .	DEF;MASC;N;NOM;SG ADP NOM;PROPN;SG IND;PST;SG;V ADP CONJ IND;PST;SG;V 3;DAT;FEM;PRO;SG PART NFIN;V ADP ACC;DEF;N;NEUT;SG _
tíðin hjá henni var 6:58.9 minuttir .	tíð hjá hon vera 6:58.9 minuttur .	DEF;FEM;N;NOM;SG ADP 3;DAT;FEM;PRO;SG 3;IND;PST;SG;V NOM;NUM INDF;MASC;N;NOM;PL _
høvuðsstaðurin á kuba er havanna .	høvuðsstaður á kuba vera havanna .	DEF;MASC;N;NOM;SG ADP NOM;PROPN;SG 3;IND;PRS;SG;V NOM;PROPN;SG _
pætursmessa : pætursmessa er 22. februar .	pætursmessa : pætursmessa vera 22 februar .	FEM;INDF;N;NOM;SG _ FEM;INDF;N;NOM;SG 3;IND;PRS;SG;V ADJ INDF;MASC;N;NOM;SG _
í tubbaksroyki eru 4000 ymisk evni .	í tubbakroykur vera 4000 ymiskur evni .	ADP DAT;INDF;MASC;N;SG IND;PL;PRS;V NOM;NUM ADJ;INDF;NEUT;NOM;PL INDF;N;NEUT;NOM;PL _
hon var fyrsta kvinna í landsstýrinum .	hon vera fyrsta kvinna í landsstýri .	3;FEM;NOM;PRO;SG 3;IND;PST;SG;V ADJ;FEM;INDF;NOM;SG FEM;INDF;N;NOM;SG ADP DAT;DEF;N;NEUT;SG _
kuldin sýnist ikki at rína á honum .	kuldi sýna ikki at rína á hann .	DEF;MASC;N;NOM;SG 3;IND;PASS;PRS;SG;V ADV PART NFIN;V ADP 3;DAT;MASC;PRO;SG _
deyðadagur hansara gjørdist tingdagur føroyinga .	deyðadagur hann gera tingdagur føroyingur .	INDF;MASC;N;NOM;SG 3;GEN;MASC;PRO;SG IND;PASS;PST;SG;V INDF;MASC;N;NOM;SG GEN;INDF;MASC;N;PL _
bóghvítuhvalurin kom eftir henni og dró hana til botns .	bóghvítuhvalur koma eftir hon og draga hon til botnur .	DEF;MASC;N;NOM;SG 3;IND;PST;SG;V ADP 3;DAT;FEM;PRO;SG CONJ 3;IND;PST;SG;V 3;ACC;FEM;PRO;SG ADP GEN;INDF;MASC;N;SG _
amsterdam er høvuðsstaður og landsins størsti býur .	amsterdam vera høvuðsstaður og land stórur býur .	NOM;PROPN;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG CONJ DEF;GEN;N;NEUT;SG ADJ;DEF;MASC;NOM;RL;SG INDF;MASC;N;NOM;SG _
miðvágur er søgulig bygd .	miðvágur vera søguligur bygd .	INDF;MASC;NOM;PROPN;SG 3;IND;PRS;SG;V ADJ;FEM;INDF;NOM;SG FEM;INDF;N;NOM;SG _
og har er eisini ein stór oyðimørk , sum eitur gobi .	og har vera eisini ein stórur oyðimørk , sum eita gobi .	CONJ ADV 3;IND;PRS;SG;V ADV DET;FEM;NOM;SG ADJ;FEM;INDF;NOM;SG FEM;INDF;N;NOM;SG _ PRO 3;IND;PRS;SG;V ACC;PROPN;SG _
í 2013 eru trý kór :	í 2013 vera trý kór :	ADP DAT;NUM IND;PL;PRS;V NEUT;NOM;NUM;SG INDF;N;NEUT;NOM;PL _
sjókýr kunnu gerast 60 ára gamlar .	sjókúgv kunnu gerast 60 ár gamal .	FEM;INDF;N;NOM;PL IND;PL;PRS;V NFIN;V NUM FEM;GEN;INDF;N;PL ADJ;FEM;INDF;NOM;PL _
navnið er bíbilskt staðarnavn .	navn vera bíbilskur staðarnavn .	DEF;N;NEUT;NOM;SG 3;IND;PRS;SG;V ADJ;INDF;NEUT;NOM;SG INDF;N;NEUT;NOM;SG _
sí eisini bretska hersetingin í føroyum .	síggja eisini bretskur herseting í føroyar .	IPFV;SG;V ADV ADJ;DEF;FEM;NOM;SG DEF;FEM;N;NOM;SG ADP DAT;FEM;INDF;PL;PROPN _
høvuðsstaðurin í lombardia er milano .	høvuðsstaður í lombardia vera milano .	DEF;MASC;N;NOM;SG ADP NOM;PROPN;SG 3;IND;PRS;SG;V NOM;PROPN;SG _
tað eru 4 kommunur í landslutinum .	tað vera 4 kommuna í landslutur .	3;NOM;PRO;SG IND;PL;PRS;V NOM;NUM FEM;INDF;N;NOM;PL ADP DAT;DEF;MASC;N;SG _
meginparturin av jørðini í leirvík er kongsjørð .	meginpartur av jørð í leirvík vera kongsjørð .	DEF;MASC;N;NOM;SG ADP DAT;DEF;FEM;N;SG ADP DAT;FEM;INDF;PROPN;SG 3;IND;PRS;SG;V FEM;INDF;N;NOM;SG _
armenia vann kappingina .	armenia vinna kapping .	NOM;PROPN;SG 3;IND;PST;SG;V ACC;DEF;FEM;N;SG _
landbúnaður er høvuðsvinnan í pakistan .	landbúnaður vera høvuðsvinna í pakistan .	INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V DEF;FEM;N;NOM;SG ADP ACC;PROPN;SG _
hann er limur í felagið føroysk tónaskøld .	hann vera limur í felag føroyskur tónaskald .	3;MASC;NOM;PRO;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG ADP ACC;DEF;N;NEUT;SG ACC;ADJ;INDF;NEUT;PL ACC;INDF;N;NEUT;PL _
eitt kelvi er eitt runt træpetti .	ein kelvi vera ein rundur træpetti .	DET;NEUT;NOM;SG INDF;N;NEUT;NOM;SG 3;IND;PRS;SG;V DET;NEUT;NOM;SG ADJ;INDF;NEUT;NOM;SG INDF;N;NEUT;NOM;SG _
høvuðsstaður er santiago .	høvuðsstaður vera santiago .	INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V NOM;PROPN;SG _
nú á døgum er 6,1 % av fólkinum arbeiðsleys .	nú á dagur vera 6,1 % av fólk arbeiðsleysur .	ADV ADP DAT;INDF;MASC;N;PL 3;IND;PRS;SG;V _ NOM;NUM ADP DAT;DEF;N;NEUT;SG ADJ;GEN;INDF;MASC;SG _
verður samanborið við fýrakant ella terning .	verða samanbera við fýrurkantur ella terningur .	3;IND;PRS;SG;V V;V.CVB ADP ACC;INDF;MASC;N;SG CONJ ACC;INDF;MASC;N;SG _
filmurin kostaði yvir tvær milliardir dollarar .	filmur kosta yvir tvey milliard dollari .	DEF;MASC;N;NOM;SG IND;PST;SG;V ADP ACC;FEM;NUM;SG ACC;FEM;INDF;N;PL ACC;INDF;MASC;N;PL _
pól spældi sum verjuleikari á a - landsliðnum .	pól spæla sum verjuleikari á a - landslið .	ACC;MASC;PROPN;SG IND;PST;SG;V CONJ INDF;MASC;N;NOM;SG ADP N _ DAT;DEF;N;NEUT;PL _
í býnum er eitt fótbóltsfelag sum eitur stjarnan .	í býur vera ein fótbóltsfelag sum eita stjarna .	ADP DAT;DEF;MASC;N;PL 3;IND;PRS;SG;V DET;NEUT;NOM;SG INDF;N;NEUT;NOM;SG PRO 3;IND;PRS;SG;V DEF;FEM;N;NOM;SG _
sí eisini .	síggja eisini .	IPFV;SG;V ADV _
men her er annað enn fiskur .	men her vera annar enn fiskur .	CONJ ADV 3;IND;PRS;SG;V DET;INDF;NEUT;NOM ADV INDF;MASC;N;NOM;SG _
framsóknarflokkurin : framsóknarflokkurin var ein politiskur flokkur í føroyum .	framsóknflokkur : framsóknflokkur vera ein politiskur flokkur í føroyar .	DEF;MASC;N;NOM;SG _ DEF;MASC;N;NOM;SG 3;IND;PST;SG;V DET;MASC;NOM;SG ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP DAT;FEM;INDF;PL;PROPN _
í miðøldini var býurin ein tingstaður og marknaðarbýur .	í miðøld vera býur ein tingstaður og marknaðurbýur .	ADP DAT;DEF;FEM;N;SG 3;IND;PST;SG;V DEF;MASC;N;NOM;SG DET;MASC;NOM;SG INDF;MASC;N;NOM;SG CONJ INDF;MASC;N;NOM;SG _
eitt heystið var ein flokkur í gásadali .	ein heyst vera ein flokkur í gásadalur .	DET;NEUT;NOM;SG DEF;N;NEUT;NOM;SG 3;IND;PST;SG;V DET;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP DAT;INDF;MASC;PROPN;SG _
laos : laos er eitt lýðveldi í asia .	laos : laos vera ein lýðveldi í asia .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V DET;NEUT;NOM;SG INDF;N;NEUT;NOM;SG ADP NOM;PROPN;SG _
sunnudagur : sunnudagur er ein vikudagur .	sunnudagur : sunnudagur vera ein vikudagur .	INDF;MASC;N;NOM;SG _ INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V DET;MASC;NOM;SG INDF;MASC;N;NOM;SG _
føroyar eru ikki limur í es , hóast danmark er .	føroyar vera ikki limur í es , hóast danmark vera .	FEM;INDF;NOM;PL;PROPN IND;PL;PRS;V ADV INDF;MASC;N;NOM;SG ADP DAT;N _ CONJ FEM;INDF;NOM;PROPN;SG 3;IND;PRS;SG;V _
meksiko var ímóti trælahaldi .	meksiko vera ímóti trælahald .	NOM;PROPN;SG 3;IND;PST;SG;V ADP DAT;INDF;N;NEUT;SG _
úr kirkjutorninum sæst út yvir allan býin og yvir í donau .	úr kirkjutorn síggja út yvir allur býur og yvir í donau .	ADP DAT;DEF;N;NEUT;SG PASS;V;V.CVB ADV ADP ACC;DET;INDF;MASC;SG ACC;DEF;MASC;N;SG CONJ ADP ADP ACC;PROPN;SG _
fimm svimjihyljar eru í kommununi .	fimm svimjihylur vera í kommuna .	NUM INDF;MASC;N;NOM;PL IND;PL;PRS;V ADP DAT;DEF;FEM;N;SG _
føroyskan mentan skal skjalprógvast í tilfarinum hjá kringvarpinum .	føroyskur mentan skula skjalprógva í tilfar hjá kringvarp .	ADJ;FEM;INDF;NOM;SG FEM;INDF;N;NOM;SG 3;IND;PRS;SG;V NFIN;PASS;V ADP DAT;DEF;N;NEUT;SG ADP DAT;DEF;N;NEUT;SG _
helvtin av útflutningum úr amerika verður framdur í new york .	helvt av útflutningur úr amerika verða fremja í new york .	DEF;FEM;N;NOM;SG ADP DAT;INDF;MASC;N;PL ADP NOM;PROPN;SG 3;IND;PRS;SG;V IND;PST;V;V.PTCP ADP ACC;PROPN;SG ACC;PROPN;SG _
umleið 29 % av jarðarflatanum eru land .	umleið 29 % av jarðarflati vera land .	ADV _ NOM;NUM ADP DAT;DEF;MASC;N;SG IND;PL;PRS;V INDF;N;NEUT;NOM;SG _
hiðani hiðani fylgdu teir eisini við allari skipaferðsluni norðanfyri .	hiðani hiðani fylgja teir eisini við allur skipaferðsla norðanfyri .	ADV ADV IND;PL;PST;V 3;MASC;NOM;PL;PRO ADV ADP DAT;DET;FEM;INDF;SG DAT;DEF;FEM;N;SG ADP _
summir afrikanarar nýttu postalínskúvingin sum gjaldoyra .	summur afrikanari nýta postalínkúvingur sum gjaldoyra .	DET;MASC;NOM;PL INDF;MASC;N;NOM;PL IND;PL;PST;V ACC;DEF;MASC;N;SG CONJ ACC;INDF;N;NEUT;SG _
trondheim : trondheim er ein býur og kommuna í sør-trøndelag í noregi .	trondheim : trondheim vera ein býur og kommuna í sør-trøndelag í noreg .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V DET;MASC;NOM;SG INDF;MASC;N;NOM;SG CONJ FEM;INDF;N;NOM;SG ADP ACC;PROPN;SG ADP DAT;INDF;NEUT;PROPN;SG _
í kansas er deyðadómur .	í kansas vera deyðadómur .	ADP ACC;PROPN;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG _
í 2009 vóru 8000 bjarnir í west virginia .	í 2009 vera 8000 bjørn í west virginia .	ADP DAT;NUM IND;PL;PST;V NOM;NUM FEM;INDF;N;NOM;PL ADP ACC;PROPN;SG NOM;PROPN;SG _
høvuðsstaðurin er malmö .	høvuðsstaður vera malmö .	DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V NOM;PROPN;SG _
nuuk er nútíðarbýur í menning .	nuuk vera nútíðbýur í menning .	NOM;PROPN;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG ADP DAT;FEM;INDF;N;SG _
stiðin : stiðin er eitt bókaforlag við heimstaði í hoyvík .	stiðin : stiðin vera ein bókaforlag við heimstaður í hoyvík .	DEF;MASC;NOM;PROPN;SG _ DEF;MASC;NOM;PROPN;SG 3;IND;PRS;SG;V DET;NEUT;NOM;SG INDF;N;NEUT;NOM;SG ADP DAT;INDF;MASC;N;SG ADP DAT;FEM;INDF;PROPN;SG _
føroyar og grønland eru í ríkisfelagsskapi við danmørk .	føroyar og grønland vera í ríkisfelagsskapur við danmørk .	FEM;INDF;NOM;PL;PROPN CONJ INDF;NEUT;NOM;PROPN;SG IND;PL;PRS;V ADP DAT;INDF;MASC;N;SG ADP DAT;FEM;INDF;PROPN;SG _
hann er óreinur og streymharður .	hann vera óreinur og streymharður .	3;MASC;NOM;PRO;SG 3;IND;PRS;SG;V ADJ;INDF;MASC;NOM;SG CONJ ADJ;INDF;MASC;NOM;SG _
malaria : malaria ella kaldsótt er ring hitabeltissjúka .	malaria : malaria ella kaldsótt vera ringur hitabeltisjúka .	FEM;INDF;N;NOM;SG _ FEM;INDF;N;NOM;SG CONJ FEM;INDF;N;NOM;SG 3;IND;PRS;SG;V ADJ;FEM;INDF;NOM;SG FEM;INDF;N;NOM;SG _
indiánarnir í oklahoma vóru ofta í bardaga við niðursetumenninar .	indiáni í oklahoma vera ofta í bardagi við niðursetumaður .	DEF;MASC;N;NOM;PL ADP NOM;PROPN;SG IND;PL;PST;V ADV ADP DAT;INDF;MASC;N;SG ADP ACC;DEF;MASC;N;PL _
skrivliga keldan er bíblian .	skrivligur kelda vera bíblia .	ADJ;DEF;FEM;NOM;SG DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V DEF;FEM;N;NOM;SG _
sambært nýggjum hagtølum eru samkynd 6,5 prosent av veljaraskaranum í fraklandi .	sambært nýggjur hagtal vera samkyndur 6,5 prosent av veljaraskari í frakland .	ADP ADJ;DAT;INDF;NEUT;PL DAT;INDF;N;NEUT;PL IND;PL;PRS;V ADJ;INDF;NEUT;NOM;PL NOM;NUM INDF;N;NEUT;NOM;PL ADP DAT;DEF;MASC;N;SG ADP DAT;INDF;NEUT;PROPN;SG _
oftast eru 5 egg .	oftast vera 5 egg .	ADV IND;PL;PRS;V NOM;NUM INDF;N;NEUT;NOM;PL _
ferðavinna hevur stóran týdning í malta .	ferðavinna hava stórur týdningur í malta .	FEM;INDF;N;NOM;SG 3;IND;PRS;SG;V ACC;ADJ;INDF;MASC;SG ACC;INDF;MASC;N;SG ADP DAT;PROPN;SG _
kappingin byrjaði í napoli og endaði í brescia .	kapping byrja í napoli og enda í brescia .	DEF;FEM;N;NOM;SG IND;PST;SG;V ADP DAT;PROPN;SG CONJ IND;PST;SG;V ADP NOM;PROPN;SG _
men enn er lagos størsti býur .	men enn vera lagos stórur býur .	CONJ ADV 3;IND;PRS;SG;V NOM;PROPN;SG ADJ;DEF;MASC;NOM;RL;SG INDF;MASC;N;NOM;SG _
størsti býur er ulsteinvik .	stórur býur vera ulsteinvik .	ADJ;DEF;MASC;NOM;RL;SG INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V NOM;PROPN;SG _
dúnungin er dimmur við hvítum prikkum .	dúnungi vera dimmur við hvítur prikkur .	DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADJ;INDF;MASC;NOM;SG ADP ADJ;DAT;INDF;MASC;PL DAT;INDF;MASC;N;PL _
tó er ósemja ímillum átrúnaðarligir bólkar .	tó vera ósemja ímillum átrúnaðarligur bólkur .	ADV 3;IND;PRS;SG;V FEM;INDF;N;NOM;SG ADP ADJ;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL _
størstu stórstaðarøkini eru í ruhr í týsklandi .	stórur stórstaðurøki vera í ruhr í týskland .	ADJ;DEF;NEUT;NOM;PL;RL DEF;N;NEUT;NOM;PL IND;PL;PRS;V ADP ACC;PROPN;SG ADP DAT;INDF;NEUT;PROPN;SG _
tað er í nýggja testamenti , vit lesa um jesus .	tað vera í nýggjur testamenti , vit lesa um jesus .	3;NOM;PRO;SG 3;IND;PRS;SG;V ADP ADJ;DAT;DEF;NEUT;SG DAT;INDF;N;NEUT;SG _ 1;NOM;PL;PRO IND;PL;PRS;V ADP ACC;MASC;PROPN;SG _
fruktin er nøt .	frukt vera nøt .	DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V FEM;INDF;N;NOM;SG _
ein slíkur pollur verður eisini nevndur laguna .	ein slíkur pollur verða eisini nevna laga .	DET;MASC;NOM;SG ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V ADV IND;PST;V;V.PTCP ACC;DEF;FEM;N;SG _
sí eisini .	síggja eisini .	IPFV;SG;V ADV _
pápi hansara var bretskur hermaður í føroyum undir seinna heimsbardaga .	pápi hann vera bretskur hermaður í føroyar undir seinur heimsbardagi .	INDF;MASC;N;NOM;SG 3;GEN;MASC;PRO;SG 3;IND;PST;SG;V ADJ;INDF;MASC;NOM;SG INDF;MASC;N;NOM;SG ADP DAT;FEM;INDF;PL;PROPN ADP ADJ;DAT;DEF;MASC;SG DAT;INDF;MASC;N;SG _
jóannes var elstur at 9 brøðrum .	jóannes vera gamal av 9 bróðir .	MASC;NOM;PROPN;SG 3;IND;PST;SG;V ADJ;INDF;MASC;NOM;RL;SG ADP DAT;NUM DAT;INDF;MASC;N;PL _
í lógini verður eisini ásett , at serligir føroyskir seðlar verða prentaðir til nýtslu í føroyum .	í lóg verða eisini áseta , at serligur føroyskur seðil verða prenta til nýtsla í føroyar .	ADP DAT;DEF;FEM;N;SG 3;IND;PRS;SG;V ADV V;V.CVB _ CONJ ADJ;INDF;MASC;NOM;PL ADJ;INDF;MASC;NOM;PL INDF;MASC;N;NOM;PL IND;PL;PRS;V IND;INDF;MASC;NOM;PL;PST;V;V.PTCP ADP FEM;GEN;INDF;N;SG ADP DAT;FEM;INDF;PL;PROPN _
tá var stórt arbeiðsloysi .	tá vera stórur arbeiðsloysi .	ADV 3;IND;PST;SG;V ADJ;INDF;NEUT;NOM;SG INDF;N;NEUT;NOM;SG _
montpelier er høvuðsstaðurin og størsti býurin er burlington .	montpelier vera høvuðsstaður og stórur býur vera burlington .	NOM;PROPN;SG 3;IND;PRS;SG;V DEF;MASC;N;NOM;SG CONJ ADJ;DEF;MASC;NOM;RL;SG DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V NOM;PROPN;SG _
blóðið av lambinum var bjargingin .	blóð av lamb vera bjarging .	DEF;N;NEUT;NOM;SG ADP DAT;DEF;N;NEUT;SG 3;IND;PST;SG;V DEF;FEM;N;NOM;SG _
likka sæst allastaðni við føroysku strondina .	likka síggja allastaðni við føroyskur strond .	FEM;INDF;N;NOM;SG PASS;V;V.CVB ADV ADP ACC;ADJ;DEF;FEM;SG ACC;DEF;FEM;N;SG _
í kjallaranum er barnagarður og frítíðarskúli .	í kjallari vera barnagarður og frítíðarskúli .	ADP DAT;DEF;MASC;N;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG CONJ INDF;MASC;N;NOM;SG _
kommuna : ein kommuna er ei eind , sum stýrir einum øki í einum landi .	kommuna : eitt kommuna vera ein eind , sum stýra ein øki í ein land .	FEM;INDF;N;NOM;SG _ FEM;NOM;NUM;SG FEM;INDF;N;NOM;SG 3;IND;PRS;SG;V DET;FEM;NOM;SG FEM;INDF;N;NOM;SG _ PRO 3;IND;PRS;SG;V DAT;DET;NEUT;SG DAT;INDF;N;NEUT;SG ADP DAT;DET;NEUT;SG DAT;INDF;N;NEUT;SG _
eitt valskeið er fýra ár .	ein valskeið vera fýra ár .	DET;NEUT;NOM;SG INDF;N;NEUT;NOM;SG 3;IND;PRS;SG;V NUM INDF;N;NEUT;NOM;PL _
lansing : lansing er høvuðsstaður í lutstatinum michigan í usa .	lansing : lansing vera høvuðsstaður í luturstatur michigan í usa .	NOM;PROPN;SG _ NOM;PROPN;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG ADP DAT;DEF;MASC;N;SG ACC;PROPN;SG ADP DAT;N _
brundtíðin endar so á trettanda .	brundtíð enda so á trettandi .	DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V ADV ADP DAT;INDF;MASC;N;SG _
størsti býur og høvuðsstaður er honolulu .	stórur býur og høvuðsstaður vera honolulu .	ADJ;DEF;MASC;NOM;RL;SG INDF;MASC;N;NOM;SG CONJ INDF;MASC;N;NOM;SG 3;IND;PRS;SG;V NOM;PROPN;SG _
tróndur gjørdi tónleikin til leikin .	tróndur gera tónleikur til leikur .	MASC;NOM;PROPN;SG IND;PST;SG;V ACC;DEF;MASC;N;SG ADP ACC;DEF;MASC;N;SG _
í t.d. nevada eru 23 ymisk sløg av sporðdrekum .	í t.d nevada vera 23 ymiskur slag av sporðdreki .	ADP N NOM;PROPN;SG IND;PL;PRS;V NOM;NUM ADJ;INDF;NEUT;NOM;PL INDF;N;NEUT;NOM;PL ADP DAT;INDF;MASC;N;PL _
long island : long island er størsta oyggj í new york .	long island : long island vera stórur oyggj í new york .	NOM;PROPN;SG INDF;NEUT;NOM;PROPN;SG _ NOM;PROPN;SG INDF;NEUT;NOM;PROPN;SG 3;IND;PRS;SG;V ADJ;DEF;FEM;NOM;RL;SG FEM;INDF;N;NOM;SG ADP ACC;PROPN;SG ACC;PROPN;SG _
fjølbroytt fuglalív er kring vatnið og á vatninum .	fjølbroyttur fuglalív vera kring vatn og á vatn .	ADJ;INDF;NEUT;NOM;SG INDF;N;NEUT;NOM;SG 3;IND;PRS;SG;V ADP ACC;DEF;N;NEUT;SG CONJ ADP DAT;DEF;N;NEUT;SG _
styrkin er 40 % .	styrkur vera 40 % .	ACC;DEF;MASC;N;SG 3;IND;PRS;SG;V _ NOM;NUM _
nú á døgum verður ravmagn gjørt í stóru vatnorkuverkum .	nú á dagur verða ravmagn gera í stórur vatnorkuverk .	ADV ADP DAT;INDF;MASC;N;PL 3;IND;PRS;SG;V INDF;N;NEUT;NOM;SG V;V.CVB ADP ADJ;DAT;DEF;NEUT;PL DAT;INDF;N;NEUT;PL _
ólavur fór sum smádrongur at spæla gittara .	ólavur fara sum smádrongur at spæla gittari .	MASC;NOM;PROPN;SG 3;IND;PST;SG;V CONJ INDF;MASC;N;NOM;SG PART NFIN;V ACC;INDF;MASC;N;SG _
perlutíðin er frá juni til september .	perlatíð vera frá juni til september .	DEF;FEM;N;NOM;SG 3;IND;PRS;SG;V ADP DAT;INDF;MASC;N;SG ADP GEN;INDF;MASC;N;SG _
í egyptalandi eru mong fornminni .	í egyptaland vera mangur fornminni .	ADP DAT;INDF;NEUT;PROPN;SG IND;PL;PRS;V ADJ;INDF;NEUT;NOM;PL INDF;N;NEUT;NOM;PL _
rektarin á fróðskaparsetrinum er nevndarformaður .	rektari á fróðskaparsetur vera nevndarformaður .	DEF;MASC;N;NOM;SG ADP DAT;DEF;N;NEUT;SG 3;IND;PRS;SG;V INDF;MASC;N;NOM;SG _
hani og høna sita sær .	hani og høna sita seg .	INDF;MASC;N;NOM;SG CONJ FEM;INDF;N;NOM;SG IND;PL;PRS;V DAT;PRO;REFL _
høvuðsstaðurin og størsti býurin er indianapolis .	høvuðsstaður og stórur býur vera indianapolis .	DEF;MASC;N;NOM;SG CONJ ADJ;DEF;MASC;NOM;RL;SG DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V NOM;PROPN;SG _
býurin er handils- og samferðslumiðdepilin í lutstatinum .	býur vera handil og samferðslamiðdepil í luturstatur .	DEF;MASC;N;NOM;SG 3;IND;PRS;SG;V GEN;INDF;MASC;N;SG CONJ DEF;MASC;N;NOM;SG ADP DAT;DEF;MASC;N;SG _
halvarðsøka : halvarðsøka er 15. mai .	halvarðsøka : halvarðsøka vera 15 mai .	FEM;INDF;N;NOM;SG _ FEM;INDF;N;NOM;SG 3;IND;PRS;SG;V ADJ INDF;MASC;N;NOM;SG _
í avstralskum fótbólti kunnu spælararnir sparka ella sláa bóltin , men ikki er loyvt at kasta hann .	í avstralskur fótbóltur kunna spælari sparka ella slá bóltur , men ikki vera loyva at kasta hann .	ADP ADJ;DAT;INDF;MASC;SG DAT;INDF;MASC;N;SG IND;PL;PRS;V DEF;MASC;N;NOM;PL NFIN;V CONJ NFIN;V ACC;DEF;MASC;N;SG _ CONJ ADV 3;IND;PRS;SG;V V;V.CVB PART NFIN;V 3;ACC;MASC;PRO;SG _
tí heittu teir á føroyingar um at skriva tey niður .	tí heita teir á føroyingur um at skriva tað niður .	CONJ IND;PL;PST;V 3;MASC;NOM;PL;PRO ADP ACC;INDF;MASC;N;PL ADP PART NFIN;V 3;ACC;PL;PRO ADV _
bartalsmessa : bartalsmessa , eisini kallað bartalsøka , er 24. august .	bartalsmessa : bartalsmessa , eisini kalla bartalsøka , vera 24 august .	FEM;INDF;N;NOM;SG _ FEM;INDF;N;NOM;SG _ ADV V;V.CVB FEM;INDF;N;NOM;SG _ 3;IND;PRS;SG;V ADJ INDF;MASC;N;NOM;SG _
flestu fólk í italia eru katolikkar .	mangur fólk í italia vera katolikkur .	ADJ;DEF;NEUT;NOM;PL;RL INDF;N;NEUT;NOM;PL ADP NOM;PROPN;SG IND;PL;PRS;V INDF;MASC;N;NOM;PL _
